152.288341427633,2618
155.02233161986624,2290
157.75435470951925,2316
160.4844125018244,2168
163.21250679971672,2182
165.9386394038138,1831
168.66281211242858,1836
171.3850267215803,1760
174.10528502498528,1815
176.82358881407163,1796
179.5399398779664,1642
182.25434000352652,1585
184.96679097531523,1609
187.67729457561836,1576
190.38585258444982,1488
193.09246677955161,1665
195.797138936392,1138
198.49987082817825,1388
201.20066422586024,1313
203.89952089812323,1337
206.59644261140056,1198
209.29143112988277,1320
211.984488215503,1236
214.67561562795163,1141
217.3648151246889,1085
220.05208846092864,1164
222.73743738965823,995
225.42086366162948,1039
228.1023690253769,1040
230.78195522720125,1052
233.45962401119505,1005
236.13537711923163,1037
238.80921629096883,1002
241.48114326386167,923
244.1511597731551,1021
246.8192675518967,891
249.48546833093314,805
252.14976383891735,988
254.812155802314,877
257.4726459453923,952
260.1312359902422,760
262.7879276567728,892
265.4427226627158,846
268.095622723622,806
270.7466295528884,774
273.39574486172023,739
276.04297035917807,672
278.6883077521543,711
281.3317587453839,839
283.97332504145015,613
286.61300834078065,827
289.25081034166396,737
291.88673274023677,648
294.5207772304966,637
297.152945504311,645
299.78323925140285,632
302.4116601593705,436
305.03820991368957,563
307.66289019769465,665
310.28570269261945,698
312.90664907756764,691
315.5257310295383,537
318.14295022340593,527
320.7583083319496,418
323.3718070258401,550
325.9834479736437,527
328.593232841833,595
331.20116329478697,586
333.80724099479266,626
336.4114676020399,577
339.01384477465035,587
341.61437416864646,537
344.2130574379844,545
346.80989623453934,531
349.40489220812015,429
351.99804700645655,415
354.58936227522463,469
357.17883965802866,485
359.7664807964211,527
362.352287329888,525
364.9362608958709,460
367.5184031297649,532
370.0987156649062,403
372.67720013259895,421
375.25385816209564,557
377.82869138062597,598
380.4017014133751,606
382.9728898834983,553
385.5422584121261,566
388.10980861835924,434
390.67554211928837,799
393.23946052997235,602
395.8015654634564,562
398.3618585307868,647
400.92034134098503,579
403.4770155010683,535
406.03188261606556,593
408.58494428898666,764
411.13620212085334,725
413.68565771069734,944
416.23331265555316,773
418.77916855046715,927
421.3232269885066,1039
423.86548956075603,1254
426.40595785631376,1455
428.94463346230987,1509
431.4815179639045,1660
434.01661294427686,1595
436.54991998465266,1482
439.0814406642876,1418
441.6111765604692,1324
444.13912924853867,1221
446.6653003018855,1072
449.18969129193647,887
451.7123037881738,624
454.2331393581335,728
456.752199567416,864
459.2694859796684,730
461.78500015661484,644
464.2987436580388,534
466.81071804179373,616
469.3209248637977,581
471.82936567806246,483
474.3360420366589,386
476.8409554897444,535
479.34410758556623,394
481.84549987045466,447
484.3451338888244,549
486.84301118319127,290
489.3391332941592,375
491.83350176043314,488
494.32611811881543,321
496.8169839042257,432
499.3061006496755,307
501.79346988629004,398
504.2790931433119,581
506.7629719480956,592
509.24510782611105,402
511.72550230095476,414
514.2041568943496,402
516.6810731261303,540
519.1562525142799,363
521.6296965749043,341
524.1014068222448,303
526.5713847686839,412
529.0396319247411,406
531.5061497990828,380
533.9709398985215,433
536.4340037280199,487
538.8953427906927,573
541.3549585878009,499
543.8128526187793,419
546.2690263812128,371
548.7234813708474,454
551.1762190816025,364
553.6272410055626,345
556.0765486329856,378
558.5241434522995,517
560.9700269501118,537
563.4142006112143,594
565.8566659185708,332
568.2974243533408,367
570.7364773948702,446
573.1738265206877,306
575.6094732065212,367
578.0434189262978,305
580.4756651521366,273
582.9062133543612,321
585.3350650015054,315
587.7622215602969,273
590.1876844956842,434
592.6114552708241,396
595.0335353470891,493
597.4539261840655,387
599.8726292395677,342
602.2896459696276,471
604.7049778285,375
607.1186262686751,325
609.5305927408681,389
611.9408786940348,242
614.3494855753561,283
616.7564148302663,352
619.1616679024246,390
621.5652462337475,291
623.9671512643945,316
626.367384432775,317
628.7659471755414,371
631.1628409276145,266
633.5580671221669,377
635.951627190625,533
638.3435225626854,464
640.7337546663093,477
643.1223249277155,316
645.5092347714053,282
647.894485620147,379
650.278078894984,436
652.6600160152393,406
655.040298398515,376
657.4189274606942,259
659.7959046159485,398
662.1712312767395,413
664.5449088538116,327
666.9169387562106,470
669.2873223912684,528
671.656061164631,335
674.0231564802252,414
676.3886097402956,307
678.7524223453893,441
681.1145956943565,363
683.4751311843611,343
685.8340302108809,285
688.1912941677147,348
690.5469244469659,542
692.900922439072,454
695.2532895327877,439
697.6040271151905,390
699.9531365716921,346
702.3006192860339,365
704.6464766402842,358
706.9907100148521,309
709.3333207884898,360
711.6743103382742,373
714.0136800396431,321
716.3514312663647,435
718.6875653905681,405
721.0220837827183,444
723.3549878116482,414
725.6862788445324,389
728.0159582469096,224
730.34402738268,360
732.670487614103,302
734.9953403017989,324
737.3185868047622,413
739.6402284803553,271
741.9602666843111,364
744.2787027707327,339
746.5955380921096,458
748.9107739993033,378
751.2244118415547,224
753.5364529664948,408
755.8468987201395,339
758.155750446891,315
760.4630094895401,377
762.7686771892786,471
765.0727548856848,458
767.375243916742,393
769.6761456188306,344
771.975461326736,278
774.273192373641,377
776.5693400911478,280
778.8639058092613,451
781.156890856395,376
783.4482965593852,314
785.7381242434803,384
788.0263752323426,294
790.3130508480644,448
792.5981524111594,386
794.8816812405621,357
797.1636386536411,443
799.4440259661915,532
801.7228444924422,435
804.0000955450596,473
806.2757804351422,540
808.5499004722351,512
810.8224569643153,507
813.0934512178173,474
815.3628845376079,435
817.630758227011,403
819.8970735877992,529
822.1618319202007,420
824.4250345228957,361
826.6866826930182,430
828.9467777261743,488
831.2053209164205,394
833.4623135562815,469
835.7177569367486,468
837.9716523472889,509
840.2240010758269,541
842.4748044087683,634
844.7240636309962,733
846.9717800258622,518
849.2179548752083,729
851.4625894593573,708
853.7056850571043,794
855.9472429457455,883
858.1872644010618,1045
860.4257506973154,1052
862.662703107273,1319
864.8981229021938,1514
867.1320113518341,1942
869.3643697244388,2668
871.5951992867758,3843
873.8245013040996,5312
876.0522770401767,7165
878.2785277572821,9141
880.5032547162009,10060
882.7264591762287,9378
884.9481423951747,7604
887.168305629375,5373
889.3869501336685,3797
891.604077161428,2737
893.8196879645438,2206
896.033783793433,1592
898.2463658970373,1443
900.4574355228306,1162
902.6669939168223,1040
904.8750423235488,850
907.08158198608,919
909.2866141460345,846
911.490140043561,718
913.6921609173587,561
915.8926780046622,578
918.0916925412585,586
920.289205761479,411
922.485218898215,412
924.6797331828966,481
926.8727498455155,521
929.0642701146207,715
931.2542952173189,475
933.4428263792797,429
935.6298648247321,460
937.8154117764716,587
939.9994684558587,417
942.1820360828278,427
944.3631158758799,503
946.5427090520916,476
948.7208168271136,447
950.8974404151741,301
953.0725810290805,513
955.2462398802236,531
957.4184181785695,453
959.5891171326821,499
961.7583379497028,478
963.926081835365,528
966.0923499939945,523
968.2571436285125,587
970.4204639404306,484
972.5823121298617,506
974.7426893955144,476
976.901596934702,660
979.059035943339,654
981.2150076159523,713
983.3695131456607,731
985.5225537242077,691
987.6741305419437,553
989.8242447878256,821
991.9728976494334,654
994.1200903129629,658
996.2658239632256,848
998.4100997836576,940
1000.5529189563167,870
1002.6942826618833,969
1004.8341920796702,1182
1006.9726483876148,1320
1009.1096527622867,1334
1011.2452063788896,1684
1013.3793104112592,1882
1015.5119660318724,2176
1017.6431744118345,2594
1019.7729367209049,3066
1021.9012541274769,3712
1024.0281277985923,4135
1026.153558899934,4827
1028.277548595841,5367
1030.4000980492929,6003
1032.5212084219256,5946
1034.6408808740307,6076
1036.759116564559,5728
1038.8759166511063,5606
1040.9912822899423,5055
1043.1052146359907,4430
1045.2177148428382,4426
1047.3287840627381,4072
1049.4384234466124,3866
1051.5466341440533,3669
1053.6534173033178,3407
1055.7587740713407,2948
1057.8627055937268,2580
1059.965213014766,2278
1062.0662974774186,2235
1064.1659601233296,2182
1066.2642020928215,2041
1068.3610245249074,2072
1070.4564285572778,1882
1072.5504153263173,2129
1074.6429859670989,2101
1076.7341416133859,2211
1078.8238833976338,2474
1080.912212450994,2490
1082.9991299033172,2668
1085.084636883148,3033
1087.1687345177324,3278
1089.2514239330249,3333
1091.3327062536773,3536
1093.412582603045,3432
1095.4910541032023,3252
1097.5681218749232,3113
1099.643787037694,2915
1101.71805070972,2537
1103.7909140079137,2399
1105.8623780479156,2250
1107.932443944066,2079
1110.0011128094466,2138
1112.068385755847,1988
1114.1342638937858,1947
1116.1987483325083,1760
1118.2618401799846,1624
1120.323540542915,1619
1122.3838505267304,1616
1124.4427712355955,1545
1126.5003037724073,1537
1128.556449238804,1378
1130.6112087351557,1306
1132.6645833605799,1381
1134.7165742129255,1246
1136.767182388794,1201
1138.8164089835245,1186
1140.8642550912082,1040
1142.9107218046847,1084
1144.9558102155443,1156
1146.9995214141218,998
1149.0418564895153,1151
1151.0828165295734,991
1153.1224026209038,940
1155.160615848872,981
1157.197457297605,994
1159.2329280499926,1065
1161.2670291876857,1048
1163.299761791106,1019
1165.3311269394362,917
1167.361125710635,819
1169.3897591814293,869
1171.4170284273168,893
1173.4429345225726,986
1175.467478540244,944
1177.4906615521613,950
1179.512484628931,721
1181.5329488399384,842
1183.5520552533544,684
1185.56980493614,841
1187.58619895403,818
1189.6012383715588,645
1191.6149242520387,809
1193.6272576575848,767
1195.638239649099,704
1197.647871286279,754
1199.656153627615,726
1201.6630877304015,808
1203.6686746507294,751
1205.672915443487,835
1207.6758111623749,856
1209.6773628598876,888
1211.6775715873337,826
1213.6764383948212,695
1215.6739643312794,824
1217.6701504444336,838
1219.6649977808374,1019
1221.658507385846,687
1223.650680303639,959
1225.641517577209,848
1227.6310202483673,971
1229.6191893577507,898
1231.6060259448132,911
1233.5915310478322,947
1235.575705703919,936
1237.5585509490083,933
1239.540067817854,822
1241.520257344051,949
1243.4991205600272,1037
1245.4766584970366,1093
1247.4528721851766,1058
1249.4277626533749,1023
1251.4013309293987,1047
1253.3735780398583,1024
1255.3445050102036,1167
1257.3141128647276,1363
1259.2824026265698,1134
1261.2493753177132,1217
1263.215031958991,1380
1265.1793735700867,1489
1267.1424011695326,1701
1269.1041157747113,1754
1271.064518401865,1818
1273.0236100660895,1668
1274.981391781339,2020
1276.937864560423,1848
1278.893029415016,1752
1280.8468873556521,1464
1282.7994393917288,1605
1284.750686531508,1457
1286.7006297821208,1252
1288.6492701495663,1263
1290.5966086387089,1378
1292.5426462532905,1239
1294.4873839959218,1430
1296.4308228680857,1356
1298.372963870148,1343
1300.3138080013487,1428
1302.2533562598037,1356
1304.191609642512,1282
1306.128569145354,1349
1308.064235763095,1321
1309.9986104893833,1216
1311.9316943167523,1387
1313.8634882366314,1622
1315.7939932393274,1426
1317.7232103140486,1446
1319.6511404488901,1464
1321.577784630841,1512
1323.50314384579,1464
1325.4272190785196,1543
1327.350011312712,1502
1329.271521530949,1594
1331.1917507147136,1644
1333.1106998443902,1524
1335.0283698992716,1694
1336.9447618575523,1521
1338.8598766963405,1547
1340.773715391646,1604
1342.6862789183924,1747
1344.5975682504159,1774
1346.507584360461,1728
1348.416328220197,1741
1350.323800800199,1891
1352.230003069968,1754
1354.1349359979158,1748
1356.0386005513828,1773
1357.9409976966253,1833
1359.8421283988264,1761
1361.7419936220977,1877
1363.6405943294667,1880
1365.5379314828988,1935
1367.4340060432842,1983
1369.3288189704454,1944
1371.2223712231353,1985
1373.1146637590427,2114
1375.005697534787,2083
1376.8954735059324,2176
1378.7839926269717,2084
1380.6712558513445,1901
1382.557264131423,1965
1384.442018418531,1993
1386.3255196629307,2108
1388.2077688138288,2217
1390.0887668193773,2168
1391.968514626682,2186
1393.847013181794,2127
1395.7242634297127,2089
1397.6002663143936,2005
1399.4750227787445,2311
1401.3485337646289,2214
1403.2208002128646,2252
1405.091823063225,2317
1406.9616032544473,2331
1408.8301417242274,2379
1410.697439409225,2454
1412.5634972450553,2387
1414.4283161663116,2332
1416.2918971065374,2375
1418.1542409982558,2277
1420.015348772955,2398
1421.8752213610896,2348
1423.733859692089,2503
1425.5912646943561,2482
1427.4474372952664,2640
1429.3023784211746,2604
1431.1560889974044,2779
1433.008569948266,2918
1434.8598221970442,2935
1436.70984666601,3050
1438.5586442764088,3300
1440.4062159484765,3610
1442.2525626014358,3945
1444.0976851534851,4134
1445.9415845218227,4457
1447.784261622628,4609
1449.62571737108,4745
1451.4659526813339,4698
1453.304968466553,4486
1455.1427656388878,4392
1456.9793451094865,4430
1458.814707788497,4359
1460.6488545850625,3768
1462.481786407323,3707
1464.3135041624264,3572
1466.144008756517,3386
1467.9733010947475,3262
1469.8013820812757,3184
1471.6282526192608,3131
1473.453913610876,2920
1475.2783659572997,2886
1477.1016105587205,2956
1478.9236483143413,2799
1480.744480122372,2783
1482.564106880047,2432
1484.382529483606,2497
1486.1997488283123,2464
1488.0157658084463,2273
1489.8305813173047,2284
1491.6441962472072,2082
1493.456611489497,2172
1495.2678279345328,2011
1497.0778464717132,1896
1498.8866679894454,1815
1500.6942933751798,1832
1502.5007235153826,1800
1504.3059592955542,1766
1506.1100016002256,1762
1507.9128513129672,1729
1509.7145093163708,1531
1511.5149764920716,1529
1513.3142537207386,1504
1515.112341882077,1543
1516.9092418548316,1597
1518.7049545167865,1433
1520.4994807447729,1286
1522.2928214146505,1421
1524.0849774013404,1397
1525.8759495787908,1418
1527.6657388200147,1433
1529.4543459970537,1248
1531.2417719810146,1235
1533.0280176420438,1240
1534.813083849338,1214
1536.5969714711573,1135
1538.3796813748068,1164
1540.1612144266455,1303
1541.9415714920906,1266
1543.720753435622,1136
1545.4987611207707,1051
1547.2755954101322,1192
1549.0512571653562,1140
1550.825747247165,1110
1552.5990665153386,1112
1554.3712158287217,1222
1556.1421960452262,1006
1557.9120080218308,1000
1559.6806526145847,1001
1561.4481306785983,1095
1563.2144430680655,1082
1564.9795906362433,962
1566.7435742354646,968
1568.5063947171366,779
1570.2680529317458,867
1572.0285497288478,866
1573.7878859570828,908
1575.5460624641673,1037
1577.3030800969009,983
1579.0589397011627,999
1580.8136421219133,852
1582.5671882032038,1039
1584.3195787881577,864
1586.0708147190016,893
1587.8208968370382,851
1589.5698259826622,834
1591.3176029953593,806
1593.0642287137034,858
1594.8097039753648,880
1596.5540296171057,813
1598.2972064747792,940
1600.039235383343,919
1601.7801171768442,881
1603.5198526884287,869
1605.2584427503498,942
1606.9958881939456,800
1608.732189849674,780
1610.467348547083,915
1612.2013651148336,974
1613.934240380684,844
1615.6659751715051,810
1617.3965703132671,752
1619.12602663106,676
1620.8543449490735,865
1622.5815260906184,888
1624.307570878107,741
1626.0324801330717,723
1627.75625467616,764
1629.478895327129,719
1631.2004029048567,640
1632.9207782273388,569
1634.640022111691,736
1636.3581353741465,714
1638.07511883006,579
1639.7909732939097,712
1641.5056995792966,779
1643.2192984989506,734
1644.9317708647195,753
1646.6431174875852,620
1648.353339177649,649
1650.062436744156,756
1651.7704109954648,568
1653.4772627390757,623
1655.1829927816198,671
1656.88760192886,535
1658.5910909856939,637
1660.2934607561583,695
1661.9947120434208,662
1663.694845649794,601
1665.3938623767262,634
1667.091763024806,646
1668.7885483937625,628
1670.484219282469,557
1672.1787764889414,517
1673.8722208103409,634
1675.5645530429738,437
1677.2557739822932,596
1678.945884422903,547
1680.6348851585499,631
1682.3227769821406,587
1684.0095606857176,667
1685.6952370604922,538
1687.3798068968208,519
1689.063270984212,533
1690.745630111338,524
1692.4268850660228,666
1694.1070366352433,566
1695.786085605143,543
1697.4640327610232,605
1699.1408788873432,486
1700.816624767729,469
1702.4912711849647,600
1704.1648189210027,359
1705.8372687569554,658
1707.508621473109,477
1709.17887784891,540
1710.8480386629763,411
1712.516104693097,505
1714.1830767162246,581
1715.8489555084961,489
1717.5137418452068,504
1719.1774365008332,378
1720.840040249026,425
1722.501553862614,542
1724.1619781135942,474
1725.8213137731527,518
1727.4795616116444,529
1729.136722398609,638
1730.7927969027678,500
1732.4477858920272,388
1734.1016901334642,477
1735.7545103933535,493
1737.4062474371476,420
1739.056902029488,502
1740.7064749342026,486
1742.354966914305,402
1744.002378732006,429
1745.648711148693,422
1747.293964924962,437
1748.9381408205863,524
1750.5812395945359,522
1752.2232620049817,492
1753.8642088092874,444
1755.504080764007,551
1757.1428786248962,368
1758.7806031469154,408
1760.4172550842122,406
1762.0528351901412,440
1763.6873442172619,557
1765.3207829173298,521
1766.9531520413057,393
1768.584452339357,487
1770.2146845608513,459
